label,writer,px0,px1,px2,px3,px4,px5,px6,px7,px8,px9,px10,px11,px12,px13,px14,px15,px16,px17,px18,px19,px20,px21,px22,px23,px24,px25,px26,px27,px28,px29,px30,px31,px32,px33,px34,px35,px36,px37,px38,px39,px40,px41,px42,px43,px44,px45,px46,px47,px48,px49,px50,px51,px52,px53,px54,px55,px56,px57,px58,px59,px60,px61,px62,px63,px64,px65,px66,px67,px68,px69,px70,px71,px72,px73,px74,px75,px76,px77,px78,px79,px80,px81,px82,px83,px84,px85,px86,px87,px88,px89,px90,px91,px92,px93,px94,px95,px96,px97,px98,px99,px100,px101,px102,px103,px104,px105,px106,px107,px108,px109,px110,px111,px112,px113,px114,px115,px116,px117,px118,px119,px120,px121,px122,px123,px124,px125,px126,px127,px128,px129,px130,px131,px132,px133,px134,px135,px136,px137,px138,px139,px140,px141,px142,px143,px144,px145,px146,px147,px148,px149,px150,px151,px152,px153,px154,px155,px156,px157,px158,px159,px160,px161,px162,px163,px164,px165,px166,px167,px168,px169,px170,px171,px172,px173,px174,px175,px176,px177,px178,px179,px180,px181,px182,px183,px184,px185,px186,px187,px188,px189,px190,px191,px192,px193,px194,px195,px196,px197,px198,px199,px200,px201,px202,px203,px204,px205,px206,px207,px208,px209,px210,px211,px212,px213,px214,px215,px216,px217,px218,px219,px220,px221,px222,px223,px224,px225,px226,px227,px228,px229,px230,px231,px232,px233,px234,px235,px236,px237,px238,px239,px240,px241,px242,px243,px244,px245,px246,px247,px248,px249,px250,px251,px252,px253,px254,px255
9,hanye,255,255,254,255,255,255,255,255,255,255,254,255,254,255,254,255,255,255,255,255,255,255,255,255,254,255,255,254,255,255,255,254,255,255,255,255,255,254,255,255,166,247,255,255,255,255,254,255,255,254,255,255,255,255,254,107,50,167,255,255,255,255,255,254,255,255,255,255,255,255,224,35,207,73,255,255,255,255,254,255,255,255,255,255,255,255,150,126,255,87,195,152,140,255,255,254,255,255,255,255,255,255,174,92,208,93,44,69,224,254,255,255,255,255,255,255,255,254,255,99,46,67,55,255,254,255,255,255,255,255,255,255,255,255,255,255,255,244,51,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,65,233,255,255,254,255,255,255,255,255,255,255,255,255,255,254,89,197,255,255,255,255,255,255,255,255,255,255,255,255,255,255,123,153,255,255,255,255,255,255,255,255,255,255,255,255,255,255,169,104,255,255,255,255,255,255,255,255,255,255,255,255,255,254,231,44,255,255,255,255,255,255,255,255,255,255,255,255,255,255,253,220,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
9,hanye,254,255,255,255,255,254,255,255,255,255,255,254,255,255,255,255,254,255,255,255,254,255,255,255,255,255,238,250,254,254,255,254,255,255,255,255,255,255,255,255,143,64,58,174,255,255,254,255,255,255,255,254,255,255,255,203,64,222,135,79,255,255,255,255,255,255,255,255,255,254,255,133,125,246,44,72,255,255,255,255,254,255,254,255,254,255,255,100,122,85,36,198,255,255,254,255,255,254,255,255,255,255,254,195,60,178,60,233,254,255,255,255,255,255,255,255,254,255,255,255,255,255,50,246,255,255,255,255,255,255,255,255,255,255,255,255,255,253,45,251,255,254,255,255,255,255,255,255,255,255,255,255,255,236,53,255,255,255,255,255,255,255,255,255,255,255,255,255,255,209,73,255,255,255,255,255,255,255,255,255,255,255,255,255,255,172,104,255,254,254,255,255,255,255,255,255,255,255,255,255,255,130,146,254,255,255,255,255,255,255,255,255,255,255,255,255,255,118,205,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,255,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
0,maha,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,255,255,254,255,255,255,255,254,255,255,255,254,255,255,255,255,255,255,255,254,255,255,255,255,255,255,254,255,254,255,255,255,255,255,255,255,255,255,254,255,254,255,255,255,255,255,254,254,255,255,255,255,255,255,255,255,254,255,254,255,254,255,255,255,254,255,255,255,255,255,255,253,255,255,255,255,255,254,255,255,255,255,254,228,153,170,254,255,255,255,254,255,255,255,255,255,255,255,234,4,25,85,103,245,255,255,255,254,255,255,254,255,255,255,163,66,192,248,80,185,255,254,254,255,255,255,255,254,255,255,182,90,250,254,100,158,255,255,255,255,255,255,255,255,255,255,242,94,71,67,95,249,255,255,254,255,255,255,253,255,255,255,255,255,202,218,249,255,255,255,255,255,255,253,255,255,255,255,255,255,254,255,255,255,255,254,255,254,255,255,254,254,255,255,255,254,255,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,255,254,255,255,255,255,255,255,255,255
0,maha,254,255,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255,255,255,255,255,255,254,255,255,254,255,254,254,255,255,255,255,255,254,255,254,255,255,254,254,255,255,255,254,255,255,255,255,255,255,255,255,254,255,255,255,255,254,254,255,255,255,255,255,254,255,254,255,255,255,255,255,255,255,255,255,254,255,255,255,255,254,255,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,144,127,254,255,255,255,255,255,255,255,254,255,255,255,255,110,6,6,149,255,255,255,255,255,255,254,255,255,254,255,255,37,51,1,84,255,255,255,255,255,255,255,255,254,255,255,255,125,13,14,183,255,255,255,255,255,255,255,255,255,254,255,255,255,243,251,254,255,255,255,255,255,255,255,254,255,255,255,255,255,254,255,255,255,255,255,255,254,255,254,255,255,255,255,255,255,255,254,255,254,255,255,255,255,255,255,255,255,255,254,255,255,255,255,253,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,255,255,255,255
0,maha,255,255,255,254,255,254,255,255,255,255,254,255,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255,254,255,254,255,255,255,255,255,254,255,255,255,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255,255,255,255,254,255,255,255,254,255,255,255,255,255,255,255,255,255,246,255,255,254,255,255,255,254,255,255,255,254,255,255,158,18,29,151,255,255,255,255,254,255,255,255,255,255,255,224,79,230,227,85,198,255,254,255,255,254,255,255,255,255,255,220,79,255,255,146,122,255,255,254,255,255,255,255,255,254,255,250,97,100,148,95,150,255,255,255,255,255,255,255,255,255,255,255,237,176,131,161,237,255,255,255,255,255,255,255,254,255,255,254,255,255,255,255,255,255,254,255,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255,255,255,254,255,255,255,254,255,255,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,255,255,255,254,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,255,255,255
0,maha,255,255,255,255,254,255,254,255,254,255,255,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255,254,255,255,255,255,255,255,255,254,255,255,254,255,255,255,254,255,255,255,255,255,255,255,255,255,255,254,255,254,255,255,255,254,255,255,255,255,255,254,255,255,255,255,255,255,246,242,252,255,255,255,254,255,255,255,255,255,254,255,255,104,55,57,72,221,254,255,255,255,255,254,255,255,255,255,231,36,245,255,159,65,254,255,255,255,255,255,254,254,255,255,234,36,255,255,254,19,241,254,255,254,255,255,255,255,255,255,255,18,208,230,255,71,193,255,255,255,255,255,255,255,255,255,254,148,86,153,255,61,211,255,255,255,255,255,255,255,254,255,255,254,255,255,254,255,254,255,255,255,255,255,255,254,255,255,254,255,255,255,255,255,255,254,254,255,254,255,255,255,255,254,255,255,255,255,255,255,255,255,255,254,255,255,255,255,254,255,255,255,255,255,255,255,255,254,255,255,255,255,254,255,254,255,254,255,255,255,255,254,255,255,255,254,255,255,255,255,255,255,255,254,255,254,255,255,255,254,255,255,255
0,maha,255,255,254,255,255,255,255,255,255,254,255,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255,255,254,255,255,254,255,254,255,255,254,255,255,255,255,255,254,255,255,255,255,254,255,254,255,254,255,255,255,254,255,255,255,254,255,255,254,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255,255,255,255,255,254,211,109,77,151,255,255,255,255,254,255,255,255,255,255,254,255,93,23,80,18,199,255,255,255,255,255,255,255,255,255,255,255,109,7,180,51,92,255,255,255,255,255,255,255,255,254,255,255,211,85,11,2,186,254,255,255,254,255,255,255,254,255,254,255,255,255,199,219,254,255,255,254,255,255,255,255,255,254,255,255,255,255,255,255,255,254,255,255,255,255,255,254,255,255,255,255,255,255,255,255,254,255,254,255,254,255,255,255,254,255,254,255,254,255,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,255,255,254,255,255,255,255,255,255,255,255,255,255
0,maha,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,255,255,254,255,255,254,255,255,255,255,255,255,255,255,255,254,254,255,255,255,255,255,255,254,255,255,255,255,255,255,254,255,255,254,255,255,255,255,255,255,254,255,255,254,255,255,255,254,255,255,254,194,142,228,255,255,254,255,255,255,255,255,255,255,255,255,248,162,109,57,252,255,255,255,255,255,255,255,254,255,255,255,195,75,255,120,114,255,255,255,255,255,255,255,255,255,255,255,176,83,219,135,93,255,255,254,255,255,254,255,255,255,255,255,255,143,34,53,242,254,255,255,254,255,255,254,255,254,255,255,254,255,255,254,255,255,254,255,255,255,255,255,255,255,255,255,255,254,254,254,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
0,maha,255,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255,254,255,254,255,255,254,255,254,255,255,254,255,255,255,255,255,255,254,255,255,255,255,255,255,253,254,255,255,255,255,255,255,254,255,255,255,254,255,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,255,255,255,255,254,255,255,255,255,255,255,255,255,254,255,255,254,138,8,154,252,255,255,255,255,255,255,255,255,255,255,255,255,31,69,88,104,255,255,255,255,255,255,254,255,255,255,255,255,41,95,237,41,255,255,255,255,254,255,255,255,255,255,255,254,173,22,97,40,255,255,255,255,255,255,255,255,255,255,254,255,255,248,166,235,255,254,255,254,254,255,255,254,255,255,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255,255,254,255,255,255,255,255,255,255,255,255,255,255,254,255,255,255,254,255,255,255,254,255,255,255,255,255,255,255,255,254,255,255,255,255
0,maha,255,255,255,255,255,255,255,255,255,255,255,255,255,254,254,255,255,255,255,255,255,255,254,255,255,255,255,255,255,255,255,255,255,254,255,255,255,254,255,255,255,254,255,255,255,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,255,254,255,255,255,255,254,255,255,255,255,255,255,254,255,255,254,255,255,255,254,255,255,254,254,255,255,254,255,255,255,255,255,255,255,254,255,255,254,255,116,72,144,250,255,254,255,254,255,255,255,255,254,255,255,240,23,216,71,158,255,255,255,255,254,255,255,255,255,255,255,255,52,111,100,118,255,255,254,255,255,255,255,255,255,255,255,255,232,67,38,212,254,255,254,255,255,255,255,255,254,255,254,255,254,255,254,255,255,255,255,254,255,255,255,254,255,255,255,254,255,254,255,254,255,254,255,255,255,255,255,255,255,254,255,255,254,255,254,255,255,254,255,255,255,255,255,255,255,255,255,254,255,254,255,255,254,255,255,255,255,255,255,255,255,255,254,255,255,255,254,255,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,255,255,255,255
0,maha,254,255,254,255,255,255,255,254,255,254,255,254,255,255,255,255,255,254,255,255,255,255,254,255,254,255,254,255,255,255,255,255,255,254,255,255,255,254,255,255,255,255,255,255,255,255,255,255,255,255,254,255,255,255,255,255,254,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255,255,255,254,255,255,255,254,255,255,255,255,255,254,255,255,255,255,255,255,255,255,254,255,254,255,255,255,255,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255,255,255,255,234,69,68,217,254,255,255,255,255,255,255,255,254,255,255,254,170,16,53,57,255,255,255,255,255,255,255,255,255,254,255,255,156,27,49,44,254,255,255,255,255,255,255,255,255,255,254,255,255,86,47,200,255,255,255,254,255,254,255,255,255,255,255,255,255,255,255,255,255,254,255,255,254,255,255,255,255,254,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,255,255,255,254,255,254,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255,255,255,255,255
0,maha,255,255,254,255,255,255,255,255,255,255,255,255,255,255,254,255,254,255,255,254,255,255,255,255,255,255,254,255,254,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,255,254,255,254,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,254,255,255,255,254,255,254,254,255,254,255,255,255,254,255,255,255,254,255,254,255,255,255,255,255,255,255,255,254,255,255,235,60,158,182,255,255,255,255,255,255,255,255,255,255,255,255,136,121,196,38,255,255,255,255,255,255,255,255,255,255,255,255,171,95,248,69,211,255,255,255,255,255,255,255,255,255,255,255,255,100,13,13,249,255,255,255,255,255,255,255,255,255,254,255,255,255,243,247,254,255,255,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255,254,254,255,254,255,255,255,254,255,255,255,255,255,255,254,254,255,255,255,255,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,254,255,255,254,255,254,255,254,255,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254
1,maha,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,254,255,254,255,255,227,227,255,254,255,255,255,255,255,255,254,255,254,255,255,255,139,138,255,255,254,255,255,255,255,255,255,255,254,255,255,255,139,140,255,254,254,255,255,255,255,255,255,255,255,255,255,255,141,136,255,255,255,255,254,255,255,255,255,255,254,255,255,255,169,99,255,255,255,255,255,255,255,255,255,255,255,255,255,255,253,63,250,255,255,254,255,255,255,255,255,255,255,255,254,255,255,69,238,255,254,255,254,255,255,255,255,255,255,255,255,255,255,73,235,255,255,255,255,255,254,255,255,255,255,255,255,255,255,71,235,255,255,254,255,255,255,255,255,255,255,255,255,255,255,69,238,254,255,255,255,255,254,255,255,255,255,255,255,255,254,62,252,255,254,255,255,255,255,255,255,255,255,255,255,254,252,61,255,255,255,255,255,255,255,255,255,255,255,255,255,255,252,94,255,255,255,255,255,255,255
1,maha,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255,255,255,254,255,255,255,255,255,254,255,254,255,253,254,255,254,255,255,255,255,255,254,255,255,255,255,255,255,17,127,255,255,255,253,255,255,255,255,254,255,255,254,255,255,6,126,255,255,254,255,255,255,254,255,255,255,255,255,255,255,103,125,255,255,255,255,254,255,255,255,255,255,255,255,255,255,46,67,255,255,255,255,255,255,255,255,255,255,255,255,255,255,235,34,255,255,255,255,255,254,255,255,255,255,254,255,255,255,252,20,255,255,255,255,255,255,255,255,254,255,255,255,255,255,231,31,255,255,254,254,255,255,255,254,255,255,255,254,255,255,159,109,255,255,255,255,254,255,255,255,254,255,255,255,255,255,146,145,255,255,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255
1,maha,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,255,255,188,156,255,255,255,255,255,255,255,255,255,255,255,255,255,255,209,70,254,255,255,255,255,255,255,255,255,255,255,255,255,254,250,73,220,255,255,255,255,255,255,255,255,255,255,255,255,255,255,119,155,255,255,255,255,255,255,255,255,255,255,255,255,254,255,170,100,255,255,255,255,255,255,255,255,255,255,254,255,254,255,242,32,247,255,255,255,255,254,255,255,255,255,255,255,255,255,255,86,178,255,255,255,255,255,255,255,255,255,255,254,255,255,255,120,140,254,255,255,255,255,255,255,255,254,255,255,255,255,255,131,133,255,255,255,255,255,255,254,254,255,255,254,255,255,254,248,249,255,255,255,255,255,255,255,255,255,255,255,254,255,254,255,255,255,255,254,255,255,255,255,255,255,254,255,255,255,255,255,255,255,255,255,255,255,254,255
1,maha,255,255,255,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255,255,255,255,254,255,255,255,255,254,255,255,255,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255,255,255,255,255,255,254,255,255,39,216,254,255,254,255,255,255,255,255,255,255,255,255,255,255,159,67,228,255,255,255,255,254,255,255,255,255,255,255,254,255,255,42,82,255,254,255,255,255,255,255,255,254,255,255,255,255,255,217,27,215,255,255,255,255,254,255,254,255,255,255,255,255,255,255,142,117,254,255,255,255,255,254,255,254,255,255,255,254,255,254,233,52,243,254,255,255,255,255,255,255,255,255,255,255,254,255,254,24,168,255,255,255,254,255,255,255,255,255,254,255,255,254,255,28,132,254,254,254,255,255,255,255,255,255,255,255,255,255,254,31,117,255,255,255,253,255,255,255,255,255,255,255,254,255,255,46,88,255,255,255,255,255,255,255,255,255,255,255,255,255,255,142,125,255,255,255,255,255,255,255,254,255,255,255,255,255,255,239,237,254,255,255,255,255,255,254,255,255,255,255,255,255,254,255,255,255,255,255,255,254,255
1,maha,255,255,255,255,255,255,255,254,255,255,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255,255,255,255,255,255,254,255,254,255,255,254,255,255,254,255,255,255,255,255,255,255,255,254,255,255,255,255,255,254,255,254,255,254,255,254,255,255,255,255,255,255,255,255,254,255,255,220,142,255,255,255,255,255,255,254,255,255,254,255,255,255,255,215,83,255,255,254,255,254,255,255,255,255,255,254,255,255,255,229,78,254,255,255,254,255,254,255,255,255,254,255,255,255,255,230,77,255,255,254,255,255,255,255,255,255,255,254,255,254,255,230,78,254,255,255,255,255,255,255,255,255,255,255,254,255,255,229,77,255,254,255,255,255,255,255,255,255,255,255,255,255,255,218,85,255,255,255,255,255,255,255,255,255,255,255,255,254,255,202,95,254,255,255,254,255,255,255,255,254,255,255,255,255,255,199,98,255,255,255,255,255,255,255,255,255,255,255,254,255,255,231,180,255,255,255,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255,255,254,255,255,255,255,255,255,255,255,254,255,255,254
1,maha,255,255,254,255,254,255,255,255,255,255,255,255,255,254,255,255,255,254,255,254,255,254,255,255,255,255,255,255,255,255,255,255,255,255,254,255,255,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,254,249,170,255,255,255,255,255,255,255,255,255,255,255,254,255,255,243,24,221,255,255,255,255,255,255,254,255,254,255,255,255,255,255,192,49,246,255,255,255,255,255,255,255,255,255,254,255,255,255,252,32,210,255,255,255,255,255,255,255,255,255,255,255,255,255,254,65,162,255,255,254,255,254,255,255,255,255,255,255,255,255,255,78,138,255,255,255,255,255,255,255,255,255,255,255,255,255,255,119,69,255,255,254,255,254,255,255,255,254,255,255,255,255,255,155,86,255,255,255,255,255,255,255,255,255,255,255,255,255,254,156,65,255,255,254,254,255,255,255,255,255,255,255,255,255,255,205,138,255,255,255,255,254,255,255,255,254,255,255,255,255,254,254,255,255,255,255,255,255,254,255,255,255,255,255,254,255,255,255,255,255,255,255,255,254,255,255,255,255,255,254,255,255,254,255,255,255,255,255,255,255,255,255
1,maha,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255,255,255,254,255,255,254,255,255,255,255,254,255,255,254,255,255,254,255,255,254,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255,255,255,140,64,255,255,255,254,254,255,255,255,254,255,255,254,255,254,130,33,254,255,254,255,255,255,255,255,255,255,255,255,255,255,135,30,255,254,255,255,254,255,255,255,255,255,255,255,255,255,139,28,255,255,255,254,255,254,255,254,255,255,255,255,255,255,145,23,255,255,255,255,255,255,255,255,255,255,255,254,255,254,166,29,254,254,255,254,254,255,255,255,255,255,255,255,255,255,166,56,199,254,255,255,255,255,255,255,255,255,254,255,255,255,167,64,148,254,255,255,255,255,255,255,255,255,255,254,255,255,217,195,255,255,255,255,255,255,255,255,255,255,255,254,254,254,255,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
1,maha,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255,255,255,151,134,255,254,255,254,255,255,255,255,255,254,255,255,255,255,173,96,255,255,255,255,255,254,255,255,255,255,255,254,255,255,200,68,255,255,255,254,255,255,255,255,255,255,255,255,255,255,237,36,255,255,255,255,255,255,255,255,254,255,255,255,255,255,254,21,255,255,255,255,255,255,255,254,255,255,255,255,255,254,247,27,255,255,255,255,254,255,255,255,255,255,255,255,255,254,217,54,255,255,254,255,255,255,255,255,255,255,255,254,255,255,161,101,255,255,255,255,255,255,255,255,255,254,255,255,254,255,251,248,255,255,255,254,255,255,255,255,255,255,255,255,254,255,255,255,254,255,255,255,255,255,255,254,255,255,254,255,255,254,255,255,255,255,254,255,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255,255,255,255,255
1,maha,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255,255,255,255,34,231,254,255,254,255,255,255,255,255,254,255,255,255,255,254,34,231,255,255,255,255,255,255,255,255,255,255,255,255,255,255,34,231,255,255,255,255,255,255,255,255,255,255,255,255,255,255,34,231,254,255,255,255,255,255,255,255,255,254,255,255,255,255,34,231,255,254,255,255,255,255,255,255,255,255,255,255,255,255,33,231,254,255,255,254,255,255,255,255,255,255,254,255,254,255,34,231,253,255,255,255,255,255,255,254,255,254,255,255,255,253,34,232,252,254,255,255,254,255,254,255,255,255,255,254,255,255,33,231,254,255,253,255,255,255,255,255,255,254,255,255,255,255,247,255,255,254,255,255,255,255,255,255,254,255,255,255,255,255,255,255,254,255,255,255,255,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255,255,255,255
1,maha,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,254,255,255,255,255,254,255,254,255,254,255,255,255,254,255,255,255,255,255,255,255,255,254,255,255,255,254,255,255,255,255,254,255,255,172,172,255,254,255,255,255,255,255,255,255,255,254,255,255,254,83,78,255,255,255,254,255,255,255,255,255,255,255,255,255,255,82,78,255,255,255,255,255,254,255,255,255,255,254,255,255,254,82,78,254,255,255,254,255,255,254,254,255,255,255,255,255,255,82,79,255,255,255,255,254,255,255,255,254,255,255,255,255,255,82,78,255,255,255,255,255,255,255,255,255,255,255,254,255,255,82,78,255,255,255,254,255,255,255,255,254,255,255,254,255,255,81,78,254,255,255,255,254,255,255,254,255,254,255,255,254,255,106,97,255,255,255,254,255,255,255,255,254,255,255,255,255,255,172,159,255,254,255,255,255,255,254,254,255,255,254,255,255,255,255,255,255,255,254,255,255,255,255,255,255,254,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254
1,maha,255,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,254,255,255,254,255,255,255,255,255,255,255,255,255,255,255,226,179,255,255,255,255,255,255,255,255,255,255,255,255,254,255,200,96,255,255,255,255,255,255,255,255,255,255,255,254,255,255,230,76,255,254,255,255,255,255,255,254,255,254,255,255,255,255,255,71,237,255,255,255,254,255,255,255,255,255,254,255,255,255,255,95,202,254,255,254,255,255,255,255,255,255,255,254,255,255,255,116,173,255,255,255,255,255,255,255,255,255,253,255,255,254,255,137,147,255,255,255,255,254,255,255,255,255,255,255,255,255,255,167,121,255,253,255,255,255,255,255,255,255,255,255,255,255,255,182,111,255,255,255,255,255,254,255,255,255,255,254,255,254,255,217,165,255,254,254,255,255,255,255,255,255,255,254,255,255,255,255,255,254,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255,255,255,253,255,254,255,255,255,255,255,254,255,255,255,255,255,255,255,255,255,255,255,255
1,maha,255,255,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255,254,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255,255,255,254,255,255,254,255,255,255,255,255,255,255,255,254,255,255,254,255,255,254,255,255,255,255,254,146,145,255,254,255,255,254,255,254,255,255,254,255,255,255,255,173,77,255,255,255,255,255,254,255,255,254,255,255,255,255,255,251,34,226,255,255,255,255,255,254,255,255,255,255,255,255,255,255,88,176,255,254,255,255,255,255,255,255,255,255,254,254,255,255,113,153,254,255,255,255,255,255,255,255,255,255,255,255,255,255,120,147,255,254,255,255,255,255,255,255,255,255,255,255,255,255,117,145,255,255,255,254,255,255,255,255,255,255,255,255,255,255,75,193,255,254,255,255,255,255,255,255,255,255,255,255,254,253,44,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255,254,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,255,255
1,maha,255,254,255,255,255,254,255,255,255,255,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,254,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,255,255,254,255,254,255,244,180,255,254,255,255,255,255,255,255,255,255,255,255,255,255,231,78,217,255,255,254,255,255,255,254,255,255,255,255,255,255,255,134,138,254,255,255,255,255,254,255,255,255,254,255,255,255,255,197,97,255,254,255,255,255,255,254,255,255,255,255,255,255,255,231,76,254,255,255,255,255,254,255,255,255,255,255,255,255,255,249,69,251,254,255,255,255,254,255,255,255,255,255,254,255,255,255,71,241,255,254,255,255,255,255,255,255,255,255,255,255,255,255,77,233,255,255,255,255,255,255,255,255,255,255,255,255,254,255,155,244,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,255,254,255,255,255,255,255,255,255,255,255,255,255,254,255,255,255,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
